votetsai,green,kmt,dpp,pfp,npp,noparty,unify,indep,statusquo,edu,taiwanese,income,age,south,dadmainland,female,econworse,inequality,pubwelf
1,1,0,1,0,0,0,0,1,0,1,1,2,69,1,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,5,22,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,4,1,3,50,1,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,4,46,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,2,57,1,0,1,1,1,0
0,1,0,1,0,0,0,0,0,0,,1,,50,1,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,1,0,,57,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,1,1,,84,1,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,1,1,,59,1,0,1,0,1,0
0,0,0,0,0,0,1,0,1,0,5,1,,43,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,1,1,,67,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,5,1,,21,1,0,1,0,1,0
0,1,0,1,0,0,0,0,1,0,3,1,6,21,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,1,1,,73,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,,45,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,1,5,0,8,29,0,0,1,0,0,1
1,1,0,1,0,0,0,0,0,1,1,1,1,63,0,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,5,0,8,37,0,1,0,1,1,1
0,0,1,0,0,0,0,0,0,1,3,1,3,65,0,0,1,0,1,1
0,1,0,1,0,0,0,0,1,0,5,0,9,34,0,0,1,1,1,0
1,1,0,0,0,0,0,0,0,1,3,0,6,59,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,3,0,1,21,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,1,1,1,65,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,3,1,4,39,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,1,1,,65,0,0,0,1,1,1
0,1,0,1,0,0,0,0,1,0,3,1,7,47,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,4,0,9,53,0,0,0,1,1,0
0,0,1,0,0,0,0,0,1,0,5,1,4,39,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1,3,1,4,24,0,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,4,1,10,44,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,1,73,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,1,5,0,4,52,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,9,53,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1,5,0,8,57,0,0,0,1,1,1
0,0,1,0,0,0,0,1,0,0,3,0,8,47,0,1,1,0,1,0
0,0,0,0,0,0,1,0,0,1,5,0,6,45,0,1,0,1,1,1
0,0,0,0,0,0,1,0,0,1,3,0,5,35,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,5,38,0,0,1,0,1,0
1,1,0,0,0,1,0,0,0,1,5,1,10,23,0,1,1,0,1,1
1,1,0,1,0,0,0,0,0,1,3,1,5,56,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,3,1,6,61,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,1,3,1,2,54,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1,3,0,10,69,0,1,0,1,1,1
0,1,0,0,0,1,0,0,1,0,5,1,10,44,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,4,1,8,46,0,0,1,0,1,0
0,0,1,0,0,0,0,0,1,0,5,0,10,50,0,1,0,0,1,1
0,0,0,0,0,0,1,0,1,0,5,1,4,47,0,1,0,1,1,0
0,0,1,0,0,0,0,1,0,0,3,0,6,54,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,1,1,10,71,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,2,31,0,0,1,1,1,1
0,0,0,0,1,0,0,0,0,1,5,1,4,28,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,1,3,1,7,46,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,10,57,0,0,1,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,10,43,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,7,48,0,0,0,1,1,0
1,0,0,0,0,0,1,0,0,0,1,1,,67,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,3,1,,73,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,10,27,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,32,0,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,4,1,,38,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,2,1,,56,1,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,4,1,5,76,1,0,0,1,1,0
1,0,0,0,0,0,1,0,1,0,3,1,8,63,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,1,10,36,1,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,3,1,,59,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,3,0,1,51,1,0,1,0,1,1
0,0,0,0,0,0,1,0,0,1,4,1,7,21,1,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,7,65,1,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,10,30,1,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,4,0,8,34,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,0,,1,,55,1,0,0,1,1,0
1,0,0,0,0,0,1,0,0,0,1,1,,63,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,1,2,1,,21,1,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,8,28,1,0,0,1,1,1
0,0,0,0,0,0,1,0,0,0,5,0,,43,1,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,5,1,,60,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,5,1,4,26,1,0,1,0,1,1
1,0,0,0,0,0,1,0,0,1,5,1,2,34,1,0,0,1,0,0
0,0,1,0,0,0,0,0,1,0,5,1,3,22,1,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,3,0,9,48,1,1,0,0,1,1
0,0,0,0,0,0,1,0,0,1,5,0,,50,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,5,0,10,31,1,0,0,0,1,1
0,0,0,0,0,0,1,1,0,0,3,1,5,55,1,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,3,1,,30,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,0,1,0,,65,1,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,3,1,3,21,1,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,5,1,10,44,1,0,0,1,0,0
0,0,0,0,0,0,1,0,0,1,3,1,2,43,1,0,1,1,1,1
0,1,0,0,0,1,0,0,1,0,4,0,1,30,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,1,1,1,61,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,3,1,,51,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,5,0,10,25,1,0,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1,1,4,69,1,0,0,1,1,0
1,1,0,0,0,1,0,0,1,0,3,1,5,38,1,0,0,1,1,0
0,0,1,0,0,0,0,0,1,0,2,0,4,48,1,0,0,0,1,1
1,1,0,0,0,1,0,0,1,0,5,1,7,32,1,0,1,0,1,0
0,1,0,1,0,0,0,1,0,0,3,1,,65,1,0,0,1,1,0
0,0,0,0,0,0,1,1,0,0,3,0,3,55,1,1,0,1,1,0
1,1,0,1,0,0,0,0,1,0,3,1,1,47,1,0,1,1,1,0
0,1,0,1,0,0,0,0,1,0,5,1,5,23,1,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,24,1,0,1,1,1,1
0,0,0,0,0,0,1,0,1,0,3,0,10,23,1,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,1,0,,64,1,0,1,1,1,0
0,1,0,1,0,0,0,0,0,1,5,1,8,48,1,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,3,0,1,56,1,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,5,1,,35,1,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,3,1,2,43,1,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,3,0,7,68,1,0,0,0,0,0
1,1,0,0,0,1,0,0,0,1,5,0,7,25,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,3,1,4,56,1,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,5,22,1,0,0,0,1,0
1,1,0,1,0,0,0,0,0,1,1,1,1,78,1,0,1,1,1,1
1,1,0,1,0,0,0,0,0,1,1,1,9,74,1,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,3,0,1,37,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,3,1,6,46,1,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,9,41,1,0,1,1,1,1
0,1,0,1,0,0,0,0,1,0,5,1,6,22,1,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,4,1,4,34,1,0,0,1,1,0
1,0,0,0,0,0,1,0,0,0,1,1,5,81,1,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,3,0,1,57,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,10,62,1,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,1,1,6,65,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,,42,1,0,0,1,1,0
0,0,1,0,0,0,0,0,1,0,1,1,1,37,1,0,1,1,1,0
0,0,0,0,0,0,1,0,1,0,5,1,,28,1,0,1,0,1,0
1,1,0,1,0,0,0,0,0,1,5,1,5,35,1,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,3,1,3,59,1,1,1,1,1,0
0,0,0,0,0,0,1,1,0,0,2,0,7,53,1,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,1,1,,67,1,0,1,1,1,0
0,0,0,0,0,0,1,0,1,0,4,1,,37,1,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,4,1,1,61,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,1,1,,75,1,0,0,1,1,1
1,0,0,0,0,0,1,0,0,1,3,1,6,46,1,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,4,0,9,53,1,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,3,0,8,47,1,0,1,0,1,0
1,1,0,1,0,0,0,0,0,1,4,0,8,41,1,0,1,1,1,1
1,1,0,1,0,0,0,0,0,1,2,1,,68,1,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,5,1,,24,1,0,1,1,1,0
1,0,1,0,0,0,0,0,1,0,5,1,,36,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,,50,1,0,0,1,1,1
0,0,1,0,0,0,0,1,0,0,4,0,3,85,0,1,0,1,1,0
0,0,1,0,0,0,0,0,1,0,3,1,7,23,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,1,0,1,57,0,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,1,0,,70,0,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,3,0,3,52,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,2,0,7,47,0,0,0,0,1,1
1,1,0,1,0,0,0,1,0,0,5,0,8,25,0,0,1,0,1,1
1,1,0,1,0,0,0,0,0,1,2,1,7,53,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,4,1,5,42,0,0,1,1,1,1
1,1,0,1,0,0,0,0,0,1,2,1,,53,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1,4,0,8,37,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,8,42,0,0,0,0,0,1
1,0,1,0,0,0,0,1,0,0,3,1,7,36,0,0,1,1,1,0
1,0,0,0,0,0,1,0,0,1,3,1,8,57,0,0,1,1,1,0
1,0,0,0,0,0,1,0,0,1,1,0,5,62,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,3,1,6,62,0,0,1,1,1,0
0,1,0,1,0,0,0,0,0,1,3,1,2,56,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,3,1,5,34,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1,5,1,2,25,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,1,1,2,63,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,3,1,5,51,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,3,1,2,24,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1,1,0,,73,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,1,1,1,1,58,0,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,3,0,1,32,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,4,26,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,5,0,4,40,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,5,61,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,7,25,0,0,0,0,1,0
0,0,0,0,0,0,1,1,0,0,4,1,6,48,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,5,1,9,40,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,5,56,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,3,1,9,33,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,1,4,1,5,44,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,5,1,9,29,0,0,0,0,1,1
1,0,0,0,0,0,1,1,0,0,4,0,8,47,0,0,1,1,1,1
1,1,0,1,0,0,0,0,0,1,3,0,,34,0,0,1,0,1,1
0,0,1,0,0,0,0,1,0,0,1,0,9,87,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,3,1,2,22,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,1,2,1,,56,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,5,1,5,24,1,0,0,0,1,1
1,0,1,0,0,0,0,0,1,0,2,1,1,37,1,0,1,0,1,1
0,0,0,0,0,0,1,0,1,0,3,1,1,34,1,0,1,0,1,1
1,0,0,0,0,0,1,0,0,0,1,1,,70,1,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,3,0,1,76,1,0,0,0,1,0
1,0,0,0,0,0,1,0,1,0,3,1,2,36,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,1,0,10,62,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,3,1,2,52,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,1,57,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,1,1,,72,0,0,0,1,1,0
0,0,1,0,0,0,0,1,0,0,4,0,8,55,0,0,0,0,1,1
0,1,0,1,0,0,0,0,1,0,2,1,10,35,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,3,0,2,23,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,6,42,0,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,5,1,10,43,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,10,69,0,0,1,1,1,0
0,0,0,0,0,0,1,1,0,0,3,1,,57,0,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,3,1,4,35,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,4,0,,32,0,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,5,1,9,42,0,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,4,1,7,58,0,0,0,0,1,0
1,0,0,0,0,0,1,0,1,0,1,1,,24,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,8,56,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,7,42,0,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,1,1,1,86,0,1,1,1,1,0
1,1,0,1,0,0,0,0,0,1,4,1,7,56,0,1,0,1,1,1
1,0,0,0,0,0,1,0,0,1,1,0,,72,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,2,0,3,69,1,0,0,1,1,0
0,1,0,1,0,0,0,0,0,1,3,1,6,53,1,1,0,1,1,1
1,1,0,1,0,0,0,0,1,0,4,1,6,64,1,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,1,1,1,60,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,5,0,6,56,1,1,0,0,1,1
0,0,1,0,0,0,0,1,0,0,2,0,,87,1,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,5,1,1,51,1,0,0,1,1,0
0,0,1,0,0,0,0,1,0,0,3,0,2,86,1,1,0,0,1,0
1,1,0,1,0,0,0,0,0,1,3,1,5,47,1,0,0,1,0,1
0,0,0,0,0,0,1,0,0,1,5,0,3,27,1,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,5,1,3,38,1,0,1,1,1,0
1,0,0,0,0,0,1,1,0,0,5,1,1,24,1,0,0,0,1,0
0,1,0,1,0,0,0,0,0,1,5,1,6,34,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,5,1,6,69,1,1,0,1,1,1
1,1,0,1,0,0,0,0,1,0,3,1,,23,1,0,0,0,1,1
1,0,0,0,0,0,1,0,0,1,5,0,4,22,1,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,2,1,,34,1,0,1,0,1,0
0,0,0,0,0,0,1,0,0,1,3,1,,24,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,4,1,,39,1,0,0,0,1,0
1,1,0,1,0,0,0,0,0,1,3,1,6,35,0,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,7,45,0,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,3,1,,79,0,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,9,53,0,0,1,1,1,0
1,0,1,0,0,0,0,0,0,1,5,1,6,33,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,1,4,1,10,55,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,5,0,8,32,0,0,0,1,1,1
1,1,0,1,0,0,0,0,1,0,5,1,7,42,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,0,2,1,4,56,0,0,0,1,1,0
1,1,0,1,0,0,0,0,0,1,5,1,2,30,0,0,1,0,1,1
0,0,0,0,0,0,1,0,1,0,5,1,4,31,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,1,2,0,2,62,0,1,1,1,1,0
0,0,1,0,0,0,0,0,0,1,5,0,10,48,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,4,1,8,48,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,5,0,9,54,0,1,1,0,0,0
1,0,0,0,0,0,1,0,0,1,3,1,4,45,0,1,1,1,1,0
0,0,0,0,0,0,1,0,1,0,5,0,,27,0,0,1,1,1,1
0,0,0,0,0,0,1,0,0,0,1,0,,72,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,1,1,1,1,70,1,0,1,1,1,1
0,0,1,0,0,0,0,0,0,1,3,0,4,48,1,1,0,1,1,1
0,0,0,0,0,0,1,0,1,0,2,1,7,47,1,0,0,0,1,0
0,0,0,0,0,0,1,0,0,1,5,1,7,34,1,0,1,1,1,0
0,1,0,1,0,0,0,0,1,0,5,0,3,29,1,0,0,0,1,0
1,1,0,1,0,0,0,0,1,0,1,1,1,75,1,0,1,1,1,0
1,1,0,1,0,0,0,0,1,0,1,1,1,61,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,5,1,,21,1,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,5,0,6,43,1,0,1,1,1,0
0,0,0,0,0,0,1,0,0,1,2,1,6,54,1,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,2,1,4,48,1,0,1,1,1,0
0,1,0,1,0,0,0,0,1,0,5,1,2,51,1,0,0,1,1,1
0,0,1,0,0,0,0,0,0,1,1,1,1,64,1,0,1,1,1,0
1,0,0,0,0,0,1,0,1,0,1,1,,74,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,5,0,1,58,1,1,1,0,1,1
1,0,0,0,0,0,1,0,0,1,1,1,1,73,1,0,0,0,1,1
0,0,0,0,0,0,1,0,0,1,4,0,1,53,1,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,5,0,,46,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,1,5,1,,30,1,0,1,1,1,1
0,0,1,0,0,0,0,1,0,0,4,0,5,59,1,1,0,1,1,0
0,0,1,0,0,0,0,0,0,1,5,1,8,42,0,1,0,1,1,1
0,0,1,0,0,0,0,1,0,0,2,1,8,60,0,1,1,0,1,1
1,0,0,0,0,0,1,1,0,0,5,0,3,41,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,1,1,,65,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,4,0,7,61,0,0,1,0,1,1
1,0,0,0,0,0,1,0,0,0,2,1,1,50,0,0,1,1,0,0
1,1,0,1,0,0,0,0,0,0,1,1,2,90,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,3,0,2,44,0,0,0,0,1,1
1,1,0,1,0,0,0,0,0,1,2,1,,67,0,0,0,1,1,0
1,0,0,0,0,0,1,0,1,0,5,1,7,24,0,0,1,1,1,1
1,1,0,1,0,0,0,0,1,0,2,1,5,51,0,0,1,1,1,0
1,1,0,1,0,0,0,0,0,1,5,0,3,37,0,0,1,0,1,0
0,0,1,0,0,0,0,1,0,0,5,0,9,55,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,3,1,8,42,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,5,1,10,21,0,0,0,0,1,0
0,0,1,0,0,0,0,1,0,0,5,0,1,68,0,0,0,1,1,1
1,1,0,1,0,0,0,1,0,0,1,0,1,54,0,0,1,1,1,0
0,0,1,0,0,0,0,1,0,0,3,0,,52,0,1,0,1,1,1
